simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.070899	18999	274.461
40	1169	32	0	110.687	3.94285e-05	7.30081
80	1169	0	0	92.0613	8.40167e-14	0.029912
120	1169	0	0	91.7598	1.79028e-22	0.000122552
160	1169	0	0	92.0319	3.81483e-31	5.02105e-07
200	1169	0	0	108.409	8.12886e-40	57.1908
240	1169	0	0	91.776	1.73215e-48	0.234315
280	1169	0	0	92.1553	3.69096e-57	0.000960009
320	1169	0	0	92.1027	7.86492e-66	3.93323e-06
360	1169	0	0	108.169	1.6759e-74	449.402
400	1169	0	0	92.2204	3.57111e-83	1.8515
440	1169	0	0	91.5876	7.60954e-92	0.00758575
480	1169	0	0	92.6675	1.62149e-100	3.10794e-05
520	1169	0	0	91.6735	3.45516e-109	1.27335e-07
560	1169	0	0	108.218	7.36245e-118	14.5494
600	1169	0	0	92.1242	1.56884e-126	0.0596102
640	1169	0	0	92.6515	3.34297e-135	0.000244228
680	1169	0	0	92.152	7.12339e-144	1.00062e-06
720	1169	0	0	108.864	1.51789e-152	114.332
760	1169	0	0	92.1645	3.23442e-161	0.468428
800	1169	0	0	92.4138	6.89209e-170	0.00191919
840	1169	0	0	92.0644	1.46861e-178	7.86306e-06
880	1169	0	0	100.182	3.1294e-187	438.12
920	1169	0	0	101.832	6.6683e-196	3.68099
960	1169	0	0	91.9587	1.42092e-204	0.0150813
1000	1169	0	0	94.3856	3.02778e-213	6.17894e-05
1040	1169	0	0	94.6528	6.45178e-222	2.53156e-07
1080	1169	0	0	110.251	1.37478e-230	28.9259
1120	1169	0	0	94.3513	2.92947e-239	0.118512
1160	1169	0	0	94.7708	6.24229e-248	0.000485552
1200	1169	0	0	94.4479	1.33014e-256	1.98935e-06
1240	1169	0	0	110.294	2.83435e-265	227.305
1280	1169	0	0	94.3129	6.0396e-274	0.931287
1320	1169	0	0	94.8581	1.28695e-282	0.00381556
1360	1169	0	0	95.5781	2.74232e-291	1.56326e-05
1400	1169	0	0	94.5526	5.84349e-300	6.40482e-08
1440	1169	0	0	108.159	0	7.31822
1440.02	1169	0	0	0.155941	0	7.29813
