simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.075037	18999	274.461
40	1163	26	0	113.837	4.02675e-05	7.30081
80	1163	0	0	95.2397	8.58043e-14	0.029912
120	1163	0	0	95.054	1.82837e-22	0.000122552
160	1163	0	0	95.2351	3.896e-31	5.02105e-07
200	1163	0	0	95.2101	8.30182e-40	2.05716e-09
240	1163	0	0	94.5139	1.769e-48	8.42837e-12
280	1163	0	0	95.0875	3.76949e-57	3.45317e-14
320	1163	0	0	95.4215	8.03226e-66	1.41479e-16
360	1163	0	0	95.414	1.71156e-74	5.79651e-19
400	1163	0	0	95.3486	3.6471e-83	2.37488e-21
440	1163	0	0	95.3714	7.77145e-92	9.73007e-24
480	1163	0	0	103.101	1.65599e-100	438.12
520	1163	0	0	103.724	3.52867e-109	3.68099
560	1163	0	0	94.726	7.51911e-118	0.0150813
600	1163	0	0	95.3118	1.60222e-126	6.17894e-05
640	1163	0	0	95.0248	3.4141e-135	2.53156e-07
680	1163	0	0	94.1096	7.27496e-144	1.0372e-09
720	1163	0	0	95.4428	1.55019e-152	4.24949e-12
760	1163	0	0	95.2485	3.30324e-161	1.74105e-14
800	1163	0	0	95.3017	7.03874e-170	7.13323e-17
840	1163	0	0	95.341	1.49986e-178	2.92254e-19
880	1163	0	0	95.2544	3.19598e-187	1.19739e-21
920	1163	0	0	96.3259	6.81019e-196	4.9058e-24
960	1163	0	0	111.849	1.45115e-204	449.402
1000	1163	0	0	94.6944	3.09221e-213	1.8515
1040	1163	0	0	95.3181	6.58906e-222	0.00758575
1080	1163	0	0	93.3285	1.40404e-230	3.10794e-05
1120	1163	0	0	94.5412	2.9918e-239	1.27335e-07
1160	1163	0	0	95.3634	6.37511e-248	5.21702e-10
1200	1163	0	0	95.2035	1.35845e-256	2.13745e-12
1240	1163	0	0	94.019	2.89466e-265	8.75732e-15
1280	1163	0	0	95.2386	6.1681e-274	3.58794e-17
1320	1163	0	0	94.9299	1.31434e-282	1.47001e-19
1360	1163	0	0	96.1969	2.80067e-291	6.02274e-22
1400	1163	0	0	93.9111	5.96782e-300	2.46757e-24
1440	1163	0	0	108.95	0	227.305
1440.02	1163	0	0	0.139178	0	226.681
