Time;ID;x;y;z;radius;volume_total;radius_nuclear;contact_ECM;freezer;polarized_fraction;motility;cell_line;Cell_cell;phase;Cycle;NFkB
960;0;-50.7643;-12.8717;-86.3609;9.29485;3363.68;5.36877;0;0;4.33732e-48;0.01;0;3.8863;102;0;-1-1;-1
960;1;-38.5664;-32.4786;-88.0157;10.7574;5214.5;6.19583;0;0;4.33732e-48;0.01;0;4.13761;102;0;-1-1;-1
960;2;-35.3793;-16.0587;-81.3248;9.30543;3375.18;5.37141;0;0;4.33732e-48;0.01;0;5.5662;102;0;-1-1;-1
960;3;-39.7732;0.0935305;-86.1488;9.72777;3855.93;5.61387;0;0;4.33732e-48;0.01;0;5.29383;102;0;-1-1;-1
960;4;-39.5597;19.687;-85.6412;10.9745;5536.54;6.31816;0;0;4.33732e-48;0.01;0;4.50337;102;0;-1-1;-1
960;5;-24.4844;-32.5476;-100.778;10.2232;4475.61;5.88963;0;0;4.33732e-48;0.01;0;2.41569;102;0;-1-1;-1
960;6;-22.1405;-25.267;-84.8917;9.55657;3655.9;5.51439;0;0;4.33732e-48;0.01;0;6.16024;102;0;-1-1;-1
960;7;-23.0992;-7.80863;-87.6762;9.53506;3631.27;5.50108;0;0;4.33732e-48;0.01;0;5.2105;102;0;-1-1;-1
960;8;-24.872;8.62982;-87.2618;9.78914;3929.36;5.64276;0;0;4.33732e-48;0.01;0;5.69443;102;0;-1-1;-1
960;9;-23.1233;24.6726;-94.3648;9.93069;4102.29;5.71368;0;0;4.33732e-48;0.01;0;3.05655;102;0;-1-1;-1
960;10;-5.93966;-62.6819;-94.1968;8.95202;3005.05;5.16395;0;0;5.42165e-48;0.01;0;2.03293;102;0;-1-1;-1
960;11;-8.91635;-34.0381;-91.2266;10.0815;4292.04;5.81506;0;0;4.33732e-48;0.01;0;4.7942;102;0;-1-1;-1
960;12;-8.4137;-16.0873;-89.4817;9.72294;3850.19;5.61254;0;0;4.33732e-48;0.01;0;4.40895;102;0;-1-1;-1
960;13;-8.10196;2.64534;-91.3325;11.0655;5675.4;6.37999;0;0;4.33732e-48;0.01;0;4.02866;102;0;-1-1;-1
